tm,watts,visibility,dewPoint,humidity,temperature,pressure,cloudCover,windSpeed,precipIntensity,precipProbability
2016-05-31 16:00:00,0.4368386817697371,10.0,49.38,0.31,83.27,1011.96,0.03,11.18,0.0,0.0
2016-05-31 17:00:00,0.5267812329457602,10.0,49.83,0.32,82.67,1011.96,0.03,9.05,0.0,0.0
2016-05-31 18:00:00,0.624169295811111,10.0,50.19,0.34,80.93,1012.5,0.02,7.24,0.0,0.0
2016-05-31 19:00:00,0.5793808698811407,10.0,50.85,0.4,77.16,1013.1,0.02,5.42,0.0,0.0
2016-05-31 20:00:00,0.6177773732954679,10.0,50.83,0.47,72.48,1013.9,0.02,5.3,0.0,0.0
2016-05-31 21:00:00,0.6857582724147654,10.0,51.84,0.55,68.65,1014.81,0.02,4.92,0.0,0.0
2016-05-31 22:00:00,0.4925368981470758,10.0,52.52,0.66,64.05,1015.07,0.02,2.93,0.0,0.0
2016-05-31 23:00:00,0.42713169834517545,10.0,52.05,0.71,61.72,1015.41,0.03,3.22,0.0,0.0
2016-06-01 00:00:00,0.3203135599447369,10.0,51.33,0.73,60.04,1015.65,0.03,3.94,0.0,0.0
2016-06-01 01:00:00,0.28194785330921046,10.0,50.78,0.79,57.24,1016.05,0.03,1.24,0.0,0.0
2016-06-01 02:00:00,0.27394946393347946,10.0,50.72,0.83,55.83,1016.54,0.02,3.47,0.0,0.0
2016-06-01 03:00:00,0.2529476023404971,9.77,49.82,0.86,53.9,1017.08,0.03,3.29,0.0,0.0
2016-06-01 04:00:00,0.26008922270877183,9.54,49.09,0.86,53.03,1017.65,0.02,2.76,0.0,0.0
2016-06-01 05:00:00,0.29556224171447354,10.0,49.72,0.87,53.58,1018.65,0.0,6.38,0.0,0.0
2016-06-01 06:00:00,0.3896474268967836,9.95,51.49,0.77,58.69,1019.16,0.06,4.41,0.0,0.0
2016-06-01 07:00:00,0.4956087280691521,10.0,52.78,0.64,65.13,1019.81,0.09,6.08,0.0,0.0
2016-06-01 08:00:00,0.4925527095498536,10.0,53.43,0.56,69.92,1020.25,0.05,7.02,0.0,0.0
2016-06-01 09:00:00,0.5514494663850877,10.0,53.95,0.51,73.01,1020.49,0.05,6.59,0.0,0.0
2016-06-01 10:00:00,0.5292733308942982,9.97,54.05,0.48,75.08,1020.73,0.08,5.94,0.0,0.0
2016-06-01 11:00:00,0.5728960355747076,10.0,53.26,0.44,77.03,1020.52,0.17,7.61,0.0,0.0
2016-06-01 12:00:00,0.5263474853785091,10.0,52.92,0.41,78.64,1020.19,0.22,8.08,0.0,0.0
2016-06-01 13:00:00,0.4635414766121347,10.0,52.42,0.39,79.84,1019.88,0.27,7.34,0.0,0.0
2016-06-01 14:00:00,0.3661853922980995,10.0,52.94,0.39,79.84,1019.83,0.25,7.29,0.0,0.0
2016-06-01 15:00:00,0.392271496103655,10.0,52.96,0.4,79.78,1019.81,0.18,6.71,0.0,0.0
2016-06-01 16:00:00,0.49009256092383036,10.0,54.27,0.43,78.81,1019.87,0.21,8.43,0.0,0.0
2016-06-01 17:00:00,0.47376611354707593,9.89,54.29,0.45,77.2,1019.74,0.07,7.65,0.0,0.0
2016-06-01 18:00:00,0.6122702217346491,10.0,54.36,0.49,74.83,1020.15,0.12,7.21,0.0,0.0
2016-06-01 19:00:00,0.5663951462033624,10.0,54.68,0.54,72.0,1020.7,0.11,7.1,0.0,0.0
2016-06-01 20:00:00,0.7464243542891814,10.0,54.31,0.6,68.71,1021.23,0.06,6.61,0.0,0.0
2016-06-01 21:00:00,0.6772447076071639,10.0,54.25,0.66,65.85,1021.96,0.0,4.97,0.0,0.0
2016-06-01 22:00:00,0.5806333601375732,10.0,53.69,0.71,63.45,1022.34,0.0,3.74,0.0,0.0
2016-06-01 23:00:00,0.447316262191228,10.0,53.43,0.77,60.53,1022.51,0.02,3.38,0.0,0.0
2016-06-02 00:00:00,0.33573208577368413,10.0,53.37,0.81,59.36,1022.42,0.0,4.34,0.0,0.0
2016-06-02 01:00:00,0.28796485136330413,10.0,52.74,0.85,57.14,1022.32,0.02,4.3,0.0,0.0
2016-06-02 02:00:00,0.2752359210526316,10.0,51.99,0.87,55.75,1022.28,0.02,3.64,0.0,0.0
2016-06-02 03:00:00,0.30020816520029225,9.89,51.63,0.86,55.85,1022.02,0.13,3.88,0.0,0.0
2016-06-02 04:00:00,0.2495427875210525,8.29,51.02,0.89,54.2,1022.05,0.08,3.96,0.0,0.0
2016-06-02 05:00:00,0.24487974658961986,8.22,51.82,0.89,55.13,1022.25,0.02,4.19,0.0,0.0
2016-06-02 06:00:00,0.3411533065296785,8.04,53.06,0.84,57.87,1022.48,0.14,5.47,0.0,0.0
2016-06-02 07:00:00,0.43674850876885957,8.48,53.78,0.77,60.91,1022.78,0.17,4.67,0.0,0.0
2016-06-02 08:00:00,0.5814906213464915,8.82,54.02,0.72,63.2,1022.58,0.08,4.42,0.0,0.0
2016-06-02 09:00:00,0.555460826027339,9.78,54.39,0.66,66.28,1022.24,0.07,4.24,0.0,0.0
2016-06-02 10:00:00,0.5576831335216376,9.95,54.44,0.59,69.42,1021.98,0.07,5.91,0.0,0.0
2016-06-02 11:00:00,0.6509203508764618,9.68,55.16,0.54,72.53,1021.5,0.09,6.16,0.0,0.0
2016-06-02 12:00:00,0.5685656530216373,10.0,55.0,0.51,74.56,1020.8,0.11,7.59,0.0,0.0
2016-06-02 13:00:00,0.41665709307821636,9.12,55.42,0.49,75.91,1020.4,0.14,7.89,0.0,0.0
2016-06-02 14:00:00,0.3867657456115497,10.0,55.47,0.47,77.29,1019.91,0.04,8.77,0.0,0.0
2016-06-02 15:00:00,0.36877270711885957,10.0,55.63,0.47,77.34,1019.38,0.09,8.65,0.0,0.0
2016-06-02 16:00:00,0.4664755701763158,10.0,55.7,0.48,76.9,1018.94,0.1,9.64,0.0,0.0
2016-06-02 17:00:00,0.5504730287523392,10.0,55.43,0.5,75.65,1018.34,0.14,9.28,0.0,0.0
2016-06-02 18:00:00,0.5718507699827484,10.0,56.22,0.57,72.52,1018.2,0.06,7.81,0.0,0.0
2016-06-02 19:00:00,0.605094422519006,10.0,55.83,0.62,69.46,1018.3,0.12,7.85,0.0,0.0
2016-06-02 20:00:00,0.6620044225135966,10.0,55.56,0.68,66.32,1018.84,0.1,7.56,0.0,0.0
2016-06-02 21:00:00,0.6606386647225151,9.8,55.63,0.73,64.4,1019.43,0.04,5.91,0.0,0.0
2016-06-02 22:00:00,0.5164887207647662,9.89,55.35,0.78,62.17,1019.54,0.31,5.6,0.0,0.0
2016-06-02 23:00:00,0.4973801267043859,9.55,55.07,0.79,61.48,1019.52,,4.87,0.0,0.0
2016-06-03 00:00:00,0.3718166057510234,9.35,54.75,0.81,60.77,1019.33,,4.84,0.0,0.0
2016-06-03 01:00:00,0.3109863036076024,9.57,54.5,0.8,60.68,1018.86,1.0,5.21,0.0,0.0
2016-06-03 02:00:00,0.24710651071695905,9.62,54.35,0.8,60.42,1018.55,,3.54,0.0,0.0
2016-06-03 03:00:00,0.233438167644883,9.2,54.79,0.83,60.06,1018.28,,5.1,0.0021,0.05
2016-06-03 04:00:00,0.2111811330364035,9.55,54.53,0.82,59.96,1018.29,,2.83,0.0,0.0
2016-06-03 05:00:00,0.2774014181349415,8.59,55.07,0.84,59.8,1018.39,,3.25,0.0136,0.55
2016-06-03 06:00:00,0.2670747855839182,8.89,55.47,0.85,59.94,1018.57,,3.33,0.0136,0.55
2016-06-03 07:00:00,0.48260719542149133,8.7,56.66,0.87,60.51,1018.41,1.0,4.68,0.0,0.0
2016-06-03 08:00:00,0.522164858675,9.5,57.2,0.85,61.92,1018.23,,5.36,0.0,0.0
2016-06-03 09:00:00,0.5312330360654969,9.86,57.8,0.82,63.24,1018.04,,4.86,0.0,0.0
2016-06-03 10:00:00,0.6595459161852341,9.82,58.45,0.8,64.86,1017.97,0.31,5.71,0.0022,0.06
2016-06-03 11:00:00,0.665498128649415,10.0,58.86,0.77,66.16,1017.69,0.31,4.72,0.0,0.0
2016-06-03 12:00:00,0.5777893713479533,10.0,59.76,0.75,67.88,1017.41,0.31,5.56,0.0,0.0
2016-06-03 13:00:00,0.43962900585058495,9.93,60.65,0.74,69.18,1017.06,0.62,6.72,0.0,0.0
2016-06-03 14:00:00,0.44512154482719274,10.0,61.19,0.73,70.19,1016.75,0.15,7.56,0.0,0.0
2016-06-03 15:00:00,0.4356221808020467,10.0,61.34,0.72,70.65,1016.24,0.25,8.03,0.0,0.0
2016-06-03 16:00:00,0.41507275097690055,10.0,61.99,0.74,70.89,1015.8,0.23,7.43,0.0,0.0
2016-06-03 17:00:00,0.4600309478614036,10.0,62.03,0.74,70.63,1015.53,0.2,7.43,0.0,0.0
2016-06-03 18:00:00,0.5117729191095031,10.0,62.39,0.77,70.04,1015.67,0.24,6.57,0.0,0.0
2016-06-03 19:00:00,0.6494408235871343,10.0,62.31,0.81,68.49,1015.83,0.35,6.33,0.0,0.0
2016-06-03 20:00:00,0.596341259750877,10.0,62.09,0.85,66.91,1015.96,0.06,6.44,0.0,0.0
2016-06-03 21:00:00,0.6061020662766083,9.95,62.2,0.87,66.2,1016.46,0.23,6.03,0.0,0.0
2016-06-03 22:00:00,0.5060846101384503,9.73,62.13,0.88,65.69,1016.31,0.21,5.72,0.0,0.0
2016-06-03 23:00:00,0.4931814960982456,9.08,61.95,0.89,65.31,1016.34,0.0,4.44,0.0,0.0
2016-06-04 00:00:00,0.3302428630615497,8.58,61.72,0.9,64.75,1016.37,0.31,3.93,0.0,0.0
2016-06-04 01:00:00,0.3515939522369884,8.46,61.1,0.9,63.97,1015.97,0.32,3.33,0.0,0.0
2016-06-04 02:00:00,0.2549165302187134,5.24,60.45,0.93,62.56,1015.75,0.31,1.97,0.0,0.0
2016-06-04 03:00:00,0.2721745224153509,4.65,59.68,0.95,61.23,1015.73,0.15,2.3,0.0,0.0
2016-06-04 04:00:00,0.24107144005643275,3.54,59.37,0.94,61.06,1015.67,0.22,0.72,0.0,0.0
2016-06-04 05:00:00,0.24166297270804107,3.21,60.68,0.96,61.93,1015.98,0.17,1.84,0.0,0.0
2016-06-04 06:00:00,0.3125930141279239,4.75,61.24,0.93,63.33,1016.45,0.1,2.78,0.0,0.0
2016-06-04 07:00:00,0.4684875950318712,7.44,61.58,0.86,65.82,1016.57,0.23,3.46,0.0,0.0
2016-06-04 08:00:00,0.5680363206672517,9.12,61.46,0.77,69.03,1016.48,0.07,2.23,0.0,0.0
2016-06-04 09:00:00,0.5836788767016083,9.83,60.44,0.65,72.97,1016.21,0.13,3.08,0.0,0.0
2016-06-04 10:00:00,0.6532295370369883,10.0,58.42,0.54,76.24,1015.81,0.12,5.2,0.0,0.0
2016-06-04 11:00:00,0.532239658869737,10.0,55.64,0.45,79.01,1015.45,0.09,4.45,0.0,0.0
2016-06-04 12:00:00,0.5156267860713448,10.0,54.27,0.41,80.13,1014.88,0.11,2.63,0.0,0.0
2016-06-04 13:00:00,0.45595111598742694,10.0,54.31,0.4,81.05,1014.47,0.19,2.37,0.0,0.0
2016-06-04 14:00:00,0.4117391788526314,10.0,54.02,0.39,81.3,1013.83,0.18,3.44,0.0,0.0
2016-06-04 15:00:00,0.4782590740732456,10.0,54.24,0.39,81.6,1013.53,0.1,1.4,0.0,0.0
2016-06-04 16:00:00,0.45519469054663747,10.0,54.23,0.39,81.7,1013.08,0.17,0.95,0.0,0.0
2016-06-04 17:00:00,0.5872475438570173,10.0,53.47,0.38,81.56,1012.78,0.06,1.09,0.0,0.0
2016-06-04 18:00:00,0.5514232870448832,10.0,55.98,0.45,79.44,1012.96,0.01,3.61,0.0,0.0
2016-06-04 19:00:00,0.6652300121807019,10.0,59.52,0.59,74.82,1013.3,0.08,2.65,0.0,0.0
2016-06-04 20:00:00,0.6195784332406435,10.0,59.47,0.68,70.6,1013.53,0.07,4.6,0.0,0.0
2016-06-04 21:00:00,0.583625197374854,10.0,59.55,0.76,67.46,1013.93,0.04,4.94,0.0,0.0
2016-06-04 22:00:00,0.5147162256326022,10.0,59.16,0.77,66.46,1013.89,0.06,4.88,0.0,0.0
2016-06-04 23:00:00,0.478293004383041,9.96,59.57,0.83,65.02,1013.66,0.1,5.14,0.0,0.0
2016-06-05 00:00:00,0.38078467836666663,9.65,59.98,0.84,64.98,1013.52,0.1,4.35,0.0,0.0
2016-06-05 01:00:00,0.3331394858688597,9.3,59.98,0.86,64.31,1012.97,0.26,5.4,0.0,0.0
2016-06-05 02:00:00,0.2595424342127193,8.51,59.71,0.88,63.39,1012.58,0.18,5.19,0.0,0.0
2016-06-05 03:00:00,0.23188371345292397,8.75,59.71,0.88,63.35,1012.23,0.28,5.05,0.0,0.0
2016-06-05 04:00:00,0.20467624268961998,7.88,60.66,0.91,63.39,1012.14,0.16,6.24,0.004,0.15
2016-06-05 05:00:00,0.21584298733552634,5.98,61.28,0.93,63.47,1012.13,0.31,5.65,0.0153,0.57
2016-06-05 06:00:00,0.2567285623761696,4.88,62.21,0.94,64.09,1012.16,0.31,5.78,0.0217,0.62
2016-06-05 07:00:00,0.2671798659824562,4.84,62.66,0.93,64.82,1011.95,0.53,5.18,0.0171,0.58
2016-06-05 08:00:00,0.3346443762175439,5.35,62.9,0.92,65.28,1011.86,0.31,5.63,0.0149,0.56
2016-06-05 09:00:00,0.6155714912293857,5.68,62.91,0.9,65.89,1011.38,,7.52,0.0183,0.59
2016-06-05 10:00:00,0.547068715885965,7.71,63.34,0.88,66.96,1010.79,,7.62,0.0107,0.52
2016-06-05 11:00:00,0.6390351949333336,9.61,62.14,0.84,67.18,1010.46,,10.63,0.0,0.0
2016-06-05 12:00:00,0.5852748830413741,9.78,60.84,0.79,67.54,1009.82,0.31,11.35,0.0009,0.01
2016-06-05 13:00:00,0.4620503021432749,9.1,59.56,0.78,66.71,1008.88,1.0,10.16,0.006,0.27
2016-06-05 14:00:00,0.6280493713432745,6.14,60.68,0.88,64.41,1008.06,,8.27,0.0354,0.68
2016-06-05 15:00:00,0.5256076340146197,5.56,61.13,0.9,64.02,1007.19,,8.97,0.0464,0.72
2016-06-05 16:00:00,0.49034250487616965,5.75,60.94,0.91,63.5,1005.99,,9.1,0.0295,0.66
2016-06-05 17:00:00,0.5251706603324561,5.4,61.5,0.93,63.63,1004.73,,6.44,0.033,0.67
2016-06-05 18:00:00,0.5987225268068712,4.19,62.26,0.96,63.47,1003.92,,5.16,0.0729,0.77
2016-06-05 19:00:00,0.6492973440580413,4.86,62.41,0.95,63.77,1003.43,1.0,4.06,0.1531,0.84
2016-06-05 20:00:00,0.6466281262206143,8.63,62.28,0.94,64.08,1002.55,,3.57,0.0982,0.8
2016-06-05 21:00:00,0.59968131335424,9.57,62.07,0.94,63.78,1002.8,0.31,2.75,0.0121,0.53
2016-06-05 22:00:00,0.5859860818703215,9.1,61.95,0.96,63.13,1002.57,0.23,2.7,0.0,0.0
2016-06-05 23:00:00,0.5167483552587718,9.21,61.57,0.94,63.19,1002.18,0.31,4.03,0.0,0.0
2016-06-06 00:00:00,0.3480982772878656,8.19,61.15,0.95,62.67,1002.25,0.31,3.52,0.0,0.0
2016-06-06 01:00:00,0.2941134770942983,8.82,61.02,0.95,62.47,1002.01,0.27,3.17,0.0,0.0
2016-06-06 02:00:00,0.29879504385628664,8.64,61.1,0.96,62.35,1002.22,0.28,3.83,0.0,0.0
2016-06-06 03:00:00,0.2900232943457602,8.92,60.69,0.95,62.18,1002.22,0.28,3.7,0.0,0.0
2016-06-06 04:00:00,0.24505158382149125,6.98,60.57,0.95,61.91,1002.18,0.23,4.18,0.0,0.0
2016-06-06 05:00:00,0.21184678119166667,8.85,60.77,0.95,62.31,1002.32,0.27,5.03,0.0,0.0
2016-06-06 06:00:00,0.2765027777761696,10.0,62.14,0.94,63.91,1002.66,0.19,5.23,0.0,0.0
2016-06-06 07:00:00,0.4702269883076023,10.0,61.98,0.84,67.02,1002.96,0.2,5.82,0.0,0.0
2016-06-06 08:00:00,0.5288363182350876,10.0,57.97,0.72,67.11,1003.14,0.27,8.18,0.0,0.0
2016-06-06 09:00:00,0.6764555579957602,10.0,58.03,0.61,72.17,1003.34,0.25,10.28,0.0,0.0
2016-06-06 10:00:00,0.6050742324628657,10.0,56.29,0.55,73.56,1003.34,0.31,9.27,0.0,0.0
2016-06-06 11:00:00,0.5149474731909356,10.0,54.89,0.48,75.99,1003.28,0.22,10.56,0.0,0.0
2016-06-06 12:00:00,0.40735019492733915,10.0,53.67,0.44,77.55,1003.07,0.18,9.62,0.0,0.0
2016-06-06 13:00:00,0.5085014644342105,10.0,53.43,0.42,78.79,1002.85,0.31,8.51,0.0,0.0
2016-06-06 14:00:00,0.45681895467923994,10.0,53.14,0.4,79.74,1002.79,0.31,10.16,0.0,0.0
2016-06-06 15:00:00,0.44621388157690023,10.0,52.05,0.37,80.41,1002.62,0.29,11.54,0.0,0.0
2016-06-06 16:00:00,0.4924196101356728,10.0,52.59,0.38,80.25,1002.56,0.26,9.85,0.0,0.0
2016-06-06 17:00:00,0.5646689424951754,10.0,53.18,0.39,80.17,1002.16,0.17,9.39,0.0,0.0
2016-06-06 18:00:00,0.5193991569204679,10.0,53.83,0.42,78.54,1002.29,0.21,6.87,0.0,0.0
2016-06-06 19:00:00,0.6714757188114036,10.0,56.52,0.53,74.7,1002.67,0.17,5.68,0.0,0.0
2016-06-06 20:00:00,0.6687098927897659,10.0,57.05,0.64,69.95,1003.17,0.22,5.68,0.0,0.0
2016-06-06 21:00:00,0.6985557699789472,10.0,57.53,0.72,66.75,1003.39,0.15,6.0,0.0,0.0
2016-06-06 22:00:00,0.501821527774854,10.0,57.78,0.79,64.49,1003.36,0.07,3.34,0.0,0.0
2016-06-06 23:00:00,0.5219373757282165,9.88,56.92,0.85,61.57,1003.24,0.04,2.93,0.0,0.0
2016-06-07 00:00:00,0.4011195662798244,9.05,56.38,0.87,60.41,1002.77,0.17,3.18,0.0,0.0
2016-06-07 01:00:00,0.3503055506831871,8.52,56.29,0.89,59.41,1002.58,0.15,2.51,0.0,0.0
2016-06-07 02:00:00,0.24452540692426897,8.66,56.07,0.91,58.63,1002.14,0.18,1.18,0.0,0.0
2016-06-07 03:00:00,0.26484652047236823,8.54,56.07,0.93,58.06,1001.67,0.12,0.82,0.0,0.0
2016-06-07 04:00:00,0.23761109405219297,8.51,56.97,0.91,59.59,1001.3,0.15,2.08,0.0067,0.32
2016-06-07 05:00:00,0.214558957115351,8.02,58.23,0.91,60.75,1001.35,0.27,1.52,0.0139,0.55
2016-06-07 06:00:00,0.29141907895204666,8.27,59.37,0.88,62.93,1000.85,0.15,1.71,0.0043,0.17
2016-06-07 07:00:00,0.42231156919766083,9.45,61.03,0.82,66.64,1000.34,0.12,4.67,0.0,0.0
2016-06-07 08:00:00,0.588201998046491,9.95,61.43,0.74,70.01,999.98,0.23,4.32,0.0,0.0
2016-06-07 09:00:00,0.5230113206634504,9.61,61.71,0.69,72.58,999.61,0.2,6.18,0.0,0.0
2016-06-07 10:00:00,0.43831921297280685,9.56,60.19,0.6,75.22,999.26,0.22,6.9,0.0,0.0
2016-06-07 11:00:00,0.5431263864464914,9.97,58.59,0.53,76.84,998.93,0.31,8.6,0.0,0.0
2016-06-07 12:00:00,0.5748098416119882,10.0,57.81,0.49,78.32,998.65,0.29,9.11,0.0,0.0
2016-06-07 13:00:00,0.4053077022469299,9.54,57.41,0.48,78.73,997.68,0.27,8.73,0.0145,0.56
2016-06-07 14:00:00,0.2893529239771932,9.73,56.24,0.47,78.13,996.87,0.28,7.93,0.0183,0.59
2016-06-07 15:00:00,0.28182932261184207,10.0,56.44,0.49,76.92,996.55,0.27,6.56,0.0032,0.11
2016-06-07 16:00:00,0.30406134259225137,9.84,55.89,0.5,75.98,996.43,0.23,5.4,0.0074,0.37
2016-06-07 17:00:00,0.44371749268625743,10.0,55.35,0.52,74.22,996.27,0.19,6.38,0.0014,0.03
2016-06-07 18:00:00,0.6125415228982454,9.79,56.03,0.67,67.59,997.13,0.21,6.21,0.0318,0.67
2016-06-07 19:00:00,0.6334853143293862,9.94,55.76,0.73,64.56,997.48,0.27,4.19,0.0104,0.51
2016-06-07 20:00:00,0.6183765448295322,9.97,55.17,0.76,62.99,997.84,0.31,4.82,0.0063,0.29
2016-06-07 21:00:00,0.6305976486337718,10.0,54.16,0.74,62.47,998.29,0.18,7.41,0.0043,0.17
2016-06-07 22:00:00,0.5487977241730992,10.0,52.9,0.74,61.07,998.29,0.19,7.34,0.0,0.0
2016-06-07 23:00:00,0.46752262670423966,10.0,51.3,0.72,60.19,998.37,0.08,9.01,0.0,0.0
2016-06-08 00:00:00,0.335438976610234,10.0,50.01,0.72,59.14,998.36,0.05,8.59,0.0,0.0
2016-06-08 01:00:00,0.27770346978523397,10.0,49.2,0.71,58.68,998.28,0.06,8.86,0.0,0.0
2016-06-08 02:00:00,0.27129639132383043,10.0,48.99,0.72,57.81,998.4,0.04,8.43,0.0,0.0
2016-06-08 03:00:00,0.21912921052865497,10.0,48.6,0.73,57.32,998.69,0.16,8.54,0.0,0.0
2016-06-08 04:00:00,0.23361912036812865,10.0,48.18,0.72,57.04,999.38,0.02,9.2,0.0,0.0
2016-06-08 05:00:00,0.2411661647118421,10.0,48.38,0.72,57.26,999.94,0.03,7.9,0.0,0.0
2016-06-08 06:00:00,0.2965004410276317,10.0,48.45,0.67,59.3,1000.41,0.09,9.86,0.0,0.0
2016-06-08 07:00:00,0.4448547076020469,10.0,47.97,0.63,60.64,1000.41,0.15,11.25,0.0,0.0
2016-06-08 08:00:00,0.583447843572807,10.0,48.13,0.59,62.9,1000.25,0.13,11.17,0.0,0.0
2016-06-08 09:00:00,0.5491741106277781,10.0,47.74,0.55,64.24,1000.33,0.24,11.65,0.0,0.0
2016-06-08 10:00:00,0.5315329191043862,10.0,47.12,0.51,65.83,1000.16,0.18,12.07,0.0,0.0
2016-06-08 11:00:00,0.5533862670609643,10.0,46.85,0.49,66.54,1000.18,0.2,11.17,0.0,0.0
2016-06-08 12:00:00,0.4821687548793861,9.95,46.89,0.5,65.82,1000.2,0.31,11.04,0.0028,0.09
2016-06-08 13:00:00,0.43003753898932745,9.57,48.26,0.56,64.2,1000.02,0.4,11.59,0.0049,0.2
2016-06-08 14:00:00,0.3021425584805555,9.96,48.41,0.58,63.52,1000.1,0.31,12.14,0.0103,0.51
2016-06-08 15:00:00,0.421014261694152,9.9,48.14,0.59,62.49,1000.28,0.31,12.23,0.0017,0.04
2016-06-08 16:00:00,0.4558506237798247,9.84,48.08,0.6,62.3,1000.41,0.31,12.86,0.0022,0.06
2016-06-08 17:00:00,0.42351048245906425,10.0,46.97,0.57,62.62,1000.81,0.31,15.12,0.0025,0.07
2016-06-08 18:00:00,0.4783090423956139,9.97,45.4,0.56,61.36,1001.83,0.23,16.06,0.0,0.0
2016-06-08 19:00:00,0.5174443250447369,10.0,43.27,0.56,58.88,1002.92,0.21,15.02,0.001,0.01
2016-06-08 20:00:00,0.6413753825589178,10.0,41.94,0.57,56.92,1003.61,0.14,14.77,0.0,0.0
2016-06-08 21:00:00,0.5295157992166664,10.0,41.33,0.59,55.63,1004.33,0.16,13.19,0.0,0.0
2016-06-08 22:00:00,0.5217157870415207,10.0,41.1,0.61,54.21,1004.68,0.25,11.71,0.0,0.0
2016-06-08 23:00:00,0.44943690302426925,10.0,40.98,0.61,53.94,1004.8,0.18,12.73,0.0,0.0
2016-06-09 00:00:00,0.3886428313826024,9.96,41.21,0.64,53.03,1004.85,0.2,11.43,0.0,0.0
2016-06-09 01:00:00,0.37276148878961984,9.75,41.54,0.66,52.69,1004.82,0.28,10.73,0.0,0.0
2016-06-09 02:00:00,0.37372375731593566,10.0,41.76,0.67,52.28,1004.88,0.31,10.0,0.0,0.0
2016-06-09 03:00:00,0.339586276807456,10.0,41.68,0.67,52.32,1004.97,0.17,9.32,0.0,0.0
2016-06-09 04:00:00,0.2868625779757311,10.0,41.63,0.67,52.15,1005.39,0.17,9.7,0.0,0.0
2016-06-09 05:00:00,0.34465368908304117,10.0,41.67,0.66,52.54,1005.48,0.0,10.55,0.0,0.0
2016-06-09 06:00:00,0.4105029507792399,10.0,41.96,0.64,53.81,1005.74,0.19,11.0,0.0,0.0
2016-06-09 07:00:00,0.5600907529207603,10.0,41.81,0.6,55.38,1006.12,0.35,16.81,0.0,0.0
2016-06-09 08:00:00,0.6655980043858184,10.0,40.92,0.56,56.45,1006.42,0.2,16.95,0.0,0.0
2016-06-09 09:00:00,0.6079950219239767,10.0,40.26,0.53,57.34,1006.44,0.31,17.67,0.0,0.0
2016-06-09 10:00:00,0.7268304093516079,10.0,40.64,0.49,59.71,1006.49,0.31,18.91,0.0,0.0
2016-06-09 11:00:00,0.5659348050764619,10.0,40.99,0.47,61.16,1006.37,0.27,18.14,0.0,0.0
2016-06-09 12:00:00,0.5678240740793857,10.0,40.83,0.45,62.38,1006.31,0.07,19.19,0.0,0.0
2016-06-09 13:00:00,0.43545785818494154,10.0,40.19,0.42,63.53,1006.01,0.23,19.62,0.0,0.0
2016-06-09 14:00:00,0.4760108503834794,10.0,39.61,0.39,64.96,1005.73,0.16,18.34,0.0,0.0
2016-06-09 15:00:00,0.37789674464868434,10.0,38.82,0.37,65.66,1005.87,0.13,18.27,0.0,0.0
2016-06-09 16:00:00,0.4948437499989766,10.0,38.43,0.38,64.93,1006.19,0.16,20.39,0.0,0.0
2016-06-09 17:00:00,0.49784609892470766,10.0,37.61,0.38,63.5,1006.79,0.19,17.45,0.0,0.0
2016-06-09 18:00:00,0.591424990258918,10.0,36.71,0.39,61.77,1007.68,0.13,15.37,0.0,0.0
2016-06-09 19:00:00,0.6862522563315795,10.0,36.69,0.42,59.94,1008.36,0.08,11.45,0.0,0.0
2016-06-09 20:00:00,0.6694817007780703,10.0,36.97,0.45,58.23,1009.01,0.09,9.54,0.0,0.0
2016-06-09 21:00:00,0.5981360769934209,10.0,37.04,0.48,56.71,1009.46,0.15,9.03,0.0,0.0
2016-06-09 22:00:00,0.6149363304111108,10.0,38.33,0.53,54.91,1009.8,0.02,8.99,0.0,0.0
2016-06-09 23:00:00,0.5445898927906434,10.0,38.71,0.57,53.67,1010.02,0.05,7.86,0.0,0.0
2016-06-10 00:00:00,0.5623364010755848,10.0,39.17,0.6,52.56,1010.12,0.05,6.19,0.0,0.0
2016-06-10 01:00:00,0.46531767543757296,10.0,39.37,0.63,51.61,1010.31,0.15,6.78,0.0,0.0
2016-06-10 02:00:00,0.42414007553962,10.0,38.99,0.63,51.09,1010.53,0.11,6.08,0.0,0.0
2016-06-10 03:00:00,0.40355992689926895,10.0,38.92,0.64,50.8,1010.82,0.19,6.36,0.0,0.0
2016-06-10 04:00:00,0.368830923490643,10.0,39.23,0.67,49.83,1011.28,0.17,4.89,0.0,0.0
2016-06-10 05:00:00,0.40961091130526317,10.0,38.7,0.65,50.12,1011.91,0.13,5.4,0.0,0.0
2016-06-10 06:00:00,0.4295980336269004,10.0,39.91,0.6,53.51,1012.49,0.15,7.64,0.0,0.0
2016-06-10 07:00:00,0.5630485721235378,10.0,40.03,0.56,55.61,1013.06,0.19,9.16,0.0,0.0
2016-06-10 08:00:00,0.6765371125760234,10.0,40.43,0.51,58.33,1013.48,0.07,11.61,0.0,0.0
2016-06-10 09:00:00,0.6405257870371346,10.0,41.37,0.49,60.84,1013.7,0.16,12.08,0.0,0.0
2016-06-10 10:00:00,0.563605482448246,10.0,42.23,0.46,63.49,1014.07,0.13,10.77,0.0,0.0
2016-06-10 11:00:00,0.5817790716290937,9.69,43.05,0.44,65.79,1014.44,0.11,12.43,0.0,0.0
2016-06-10 12:00:00,0.5238432772900585,10.0,43.35,0.41,68.09,1014.46,0.18,13.35,0.0,0.0
